id,address,bedrooms,bathrooms,monthly_price,ber,category,daft_link,agent_name,has_video,has_virtual_tour,total_images,dublin_subcode
6236297,"Cherrywood Park, Clondalkin, Dublin 22",3.0,1.0,2123,,Rent,http://www.daft.ie/for-rent/apartment-cherrywood-park-clondalkin-dublin-22/6236297,Lettings Team 6,False,False,13,22.0
6208910,"2 The Hedgerows, Foxrock, Dublin 18",2.0,2.0,2700,C2,Rent,http://www.daft.ie/for-rent/house-2-the-hedgerows-foxrock-dublin-18/6208910,Lettings Department,False,False,16,18.0
6219036,"65 Beechdale Court, Ballycullen, Ballycullen, Dublin 24",2.0,2.0,2250,C2,Rent,http://www.daft.ie/for-rent/apartment-65-beechdale-court-ballycullen-ballycullen-dublin-24/6219036,Lettings Department,False,False,11,24.0
6227113,"25 Bannow Road, Cabra West, Cabra, Dublin 7",2.0,1.0,1821,E2,Rent,http://www.daft.ie/for-rent/house-25-bannow-road-cabra-west-cabra-dublin-7/6227113,Lettings Department,False,False,10,7.0
6235800,"Apartment 50, Bushy Park House, Terenure, Dublin 6W",2.0,2.0,2341,C1,Rent,http://www.daft.ie/for-rent/apartment-apartment-50-bushy-park-house-terenure-dublin-6w/6235800,Lettings Department,False,False,19,6.0
6226614,"Apartment 175, The Old Distillery, Dublin 7",2.0,1.0,2137,D1,Rent,http://www.daft.ie/for-rent/apartment-apartment-175-the-old-distillery-dublin-7/6226614,Lettings Department,False,False,20,7.0
6219084,"Apartment 166, A.W. Pugin House, Loreto Abbey, Grange Road, Dublin 14",2.0,2.0,2500,B3,Rent,http://www.daft.ie/for-rent/apartment-apartment-166-a-w-pugin-house-loreto-abbey-grange-road-dublin-14/6219084,Lettings Department,False,False,15,14.0
6114559,"Flat 2, 14 Grosvenor Road, Rathgar, Dublin 6",1.0,1.0,1450,SI_666,Rent,http://www.daft.ie/for-rent/flat-flat-4-14-grosvenor-road-rathgar-dublin-6/6114559,Lettings Department,False,False,8,6.0
6234787,"Apartment 2, 50 Castle Avenue, Clontarf, Dublin 3",1.0,1.0,2250,A3,Rent,http://www.daft.ie/for-rent/apartment-apartment-2-50-castle-avenue-clontarf-dublin-3/6234787,Grayling Lettings Team,False,False,13,3.0
6213553,"Wellington street, Phibsborough, Dublin 7",2.0,1.0,2690,C3,Rent,http://www.daft.ie/for-rent/house-wellington-street-phibsborough-dublin-7/6213553,Susan,False,False,3,7.0
6099265,"3 Roseacre, Kilgobbin Road, Sandyford, Dublin 18",5.0,3.0,4000,C2,Rent,http://www.daft.ie/for-rent/house-3-roseacre-kilgobbin-road-sandyford-dublin-18/6099265,Owen Reilly Rentals,False,True,20,18.0
6206553,"Morehampton Road, Dublin 4, Donnybrook, Dublin 4",4.0,5.0,8000,SI_666,Rent,http://www.daft.ie/for-rent/house-morehampton-road-dublin-4-donnybrook-dublin-4/6206553,Owen Reilly Rentals,True,False,20,4.0
6228949,"324 Block 17b, Marina Village, Malahide, Co. Dublin",3.0,2.0,3500,B2,Rent,http://www.daft.ie/for-rent/property-324-block-17b-marina-village-malahide-co-dublin/6228949,Oisin McCormack,True,False,15,
6219786,"Anna Villa, 98 Trees Road Upper, Mount Merrion, Mount Merrion, Co. Dublin",3.0,1.0,3500,C3,Rent,http://www.daft.ie/for-rent/house-anna-villa-98-trees-road-upper-mount-merrion-mount-merrion-co-dublin/6219786,Tara Byrne,False,False,11,
6228341,"Belvedere Place, Dublin 1",1.0,,1700,D1,Rent,http://www.daft.ie/for-rent/studio-apartment-belvedere-place-dublin-1/6228341,Farhaan Mohammad,False,False,5,1.0
6148803,"Grand Canal Place, Sandwith Street Upper, Dublin 2",2.0,2.0,3300,A3,Rent,http://www.daft.ie/for-rent/apartment-grand-canal-place-sandwith-street-upper-dublin-2/6148803,Lettings,True,True,15,2.0
5892381,"Grand Canal Place One-Bedroom Apartment, Dublin 2",1.0,1.0,2850,A2,Rent,http://www.daft.ie/for-rent/apartment-apartment-20-grand-canal-place-dublin-2/5892381,Lettings,False,False,16,2.0
6210367,"8 Rosemount Court, Rosemount Terrace, Booterstown, Co. Dublin",2.0,1.0,2950,C3,Rent,http://www.daft.ie/for-rent/house-8-rosemount-court-rosemount-terrace-booterstown-co-dublin/6210367,Lettings,False,False,40,
6141271,"1 Cove Terrace, Sandycove Avenue East, Sandycove, Co. Dublin",3.0,2.0,4950,C3,Rent,http://www.daft.ie/for-rent/house-1-cove-terrace-sandycove-avenue-east-sandycove-co-dublin/6141271,Lettings,True,False,29,
6236481,"The Casino, Malahide, Co. Dublin",1.0,1.0,2000,B3,Rent,http://www.daft.ie/for-rent/apartment-the-casino-malahide-co-dublin/6236481,Chartered Assets Lettings,False,False,9,
6236473,"Ticknock Park, Sandyford, Dublin 18",3.0,2.0,3500,C1,Rent,http://www.daft.ie/for-rent/apartment-ticknock-park-sandyford-sandyford-dublin-18/6236473,Adam Tew,False,False,6,18.0
6220354,"Maples Road, Dublin 16, Sandyford, Dublin 18",3.0,2.0,3295,SI_666,Rent,http://www.daft.ie/for-rent/house-maples-road-dublin-16-sandyford-dublin-18/6220354,Dan Fitzsimmons,False,False,15,16.0
6151591,"3 Bedroom Apartment, 3 Bedroom Apartment, Castleview, Muirfield Drive, Bluebell, Dublin 12",3.0,2.0,3350,,Rent,http://www.daft.ie/for-rent/apartment-3-bedroom-apartment-3-bedroom-apartment-castleview-muirfield-drive-bluebell-dublin-12/6151591,Castle View,False,False,26,12.0
6139505,"Apartment 8, Hanbury Mews, The Coombe, Dublin 8",2.0,1.0,2161,SI_666,Rent,http://www.daft.ie/for-rent/flat-apartment-8-hanbury-mews-the-coombe-dublin-8/6139505,Lettings Department,False,False,17,8.0
6161054,"Apartment 629, Domville Crescent, Cherrywood, Co. Dublin",3.0,2.0,3250,A1,Rent,http://www.daft.ie/for-rent/apartment-apartment-629-domville-crescent-cherrywood-co-dublin/6161054,Lettings Department,False,False,12,
6219277,"Apartment 24, Capstan Building, Royal Canal Park, Dublin 15",2.0,2.0,2391,SI_666,Rent,http://www.daft.ie/for-rent/apartment-apartment-24-capstan-building-royal-canal-park-dublin-15/6219277,Lettings Department,False,False,8,15.0
6229205,"Apartment 30, Capstan Building, Royal Canal Park, Dublin 15",1.0,1.0,1924,SI_666,Rent,http://www.daft.ie/for-rent/apartment-apartment-30-capstan-building-royal-canal-park-dublin-15/6229205,Lettings Department,False,False,6,15.0
6222701,"Flat 2, 90 Drumcondra Road Lower, Drumcondra, Dublin 9",1.0,1.0,1480,SI_666,Rent,http://www.daft.ie/for-rent/property-flat-2-90-drumcondra-road-lower-drumcondra-co-dublin/6222701,Lettings Department,False,False,6,9.0
6219310,"Apartment 3, 15 Meath Street, The Coombe, Dublin 8",1.0,,1775,SI_666,Rent,http://www.daft.ie/for-rent/studio-apartment-apartment-3-15-meath-street-the-coombe-dublin-8/6219310,Lettings Department,False,False,5,8.0
6074529,"8 Glenamuck Manor, Carrickmines, Dublin 18",2.0,2.0,2307,,Rent,http://www.daft.ie/for-rent/apartment-8-glenamuck-manor-carrickmines-dublin-18/6074529,Glenamuck Lettings,False,False,16,18.0
6228617,"Apartment 38, Capstan Building, Royal Canal Park, Dublin 15",1.0,1.0,1970,SI_666,Rent,http://www.daft.ie/for-rent/apartment-apartment-38-capstan-building-royal-canal-park-dublin-15/6228617,Lettings Department,False,False,9,15.0
6205538,"College Close, Dublin 2",2.0,1.0,2400,C1,Rent,http://www.daft.ie/for-rent/apartment-college-close-dublin-2/6205538,Lettings Dept.,False,False,6,2.0
6226144,"Francis Street, Dublin 8, Christchurch, Dublin 8",2.0,1.0,2995,C1,Rent,http://www.daft.ie/for-rent/apartment-francis-street-dublin-8-christchurch-dublin-8/6226144,OneYear,False,False,7,8.0
6143129,"lamb alley, Christchurch, Dublin 8",1.0,1.0,1900,C2,Rent,http://www.daft.ie/for-rent/apartment-lamb-alley-christchurch-dublin-8/6143129,Bertram,False,False,12,8.0
6189720,"Highpark Valentia parade , Dublin 7",1.0,1.0,1480,SI_666,Rent,http://www.daft.ie/for-rent/house-highpark-valentia-parade-dublin-7/6189720,Kathleen O Neill,False,False,7,7.0
6236266,"24 Foxrock Mount, Dublin 18, Foxrock, Dublin 18",4.0,2.0,3500,SI_666,Rent,http://www.daft.ie/for-rent/house-24-foxrock-mount-dublin-18-foxrock-dublin-18/6236266,Office,False,False,8,18.0
6182296,"Castlegate Square, Adamstown, Lucan, Co. Dublin",3.0,3.0,2600,,Rent,http://www.daft.ie/for-rent/apartment-castlegate-square-adamstown-lucan-co-dublin/6182296,Lettings Team 6,False,False,12,
6131253,"Castlegrange Row, Castaheany, Clonee, Dublin 15",4.0,4.0,3500,,Rent,http://www.daft.ie/for-rent/house-castlegrange-row-castaheany-clonee-dublin-15/6131253,Lettings Team 6,False,False,16,15.0
6150062,"Steevenâ€™s Gate, Dublin 8",3.0,2.0,3383,,Rent,http://www.daft.ie/for-rent/apartment-steeven-s-gate-dublin-8/6150062,Lettings Team 6,False,False,15,8.0
6140758,"Albert College Park, Glasnevin, Dublin 11",1.0,1.0,1450,,Rent,http://www.daft.ie/for-rent/apartment-albert-college-park-glasnevin-dublin-11/6140758,Lettings Team 6,False,False,10,11.0
6160513,"Longboat Quay, South Dublin 2, Dublin 2",2.0,1.0,2917,,Rent,http://www.daft.ie/for-rent/apartment-longboat-quay-south-dublin-2-dublin-2/6160513,Lettings Team 6,False,False,16,2.0
6182291,"Latchford Park, Castaheany, Castaheany, Dublin 15",2.0,2.0,2400,,Rent,http://www.daft.ie/for-rent/apartment-latchford-park-castaheany/6182291,Lettings Team 3,False,False,14,15.0
6182293,"Herbert House, Dublin 4",2.0,1.0,2517,,Rent,http://www.daft.ie/for-rent/apartment-herbert-house-dublin-4/6182293,Lettings Team 6,False,False,8,4.0
6176108,"Prussia Street, Dublin 7",2.0,1.0,1872,,Rent,http://www.daft.ie/for-rent/apartment-prussia-street-dublin-7/6176108,Lettings Team 3,False,False,1,7.0
6183401,"Spiddal Park, Ballyfermot, Dublin 10",3.0,2.0,2068,,Rent,http://www.daft.ie/for-rent/house-spiddal-park-ballyfermot-dublin-10/6183401,Ray Cooke Lettings 7,False,False,5,10.0
6180237,"Broombridge Road, Cabra, Dublin 7",1.0,1.0,1250,,Rent,http://www.daft.ie/for-rent/flat-broombridge-road-cabra-dublin-7/6180237,Lettings Team 3,False,False,5,7.0
6188559,"Saint Pappin Green, Glasnevin, Dublin 11",4.0,3.0,3500,,Rent,http://www.daft.ie/for-rent/house-saint-pappin-green-glasnevin-dublin-11/6188559,Lettings Team 3,False,False,18,11.0
6190322,"Cherrywood Crescent, Clondalkin, Dublin 22",3.0,1.0,2500,,Rent,http://www.daft.ie/for-rent/house-cherrywood-crescent-clondalkin-dublin-22/6190322,Lettings Team 6,False,False,1,22.0
6183575,"Carrig Court, Citywest, Co. Dublin",2.0,2.0,2200,,Rent,http://www.daft.ie/for-rent/apartment-carrig-court-citywest-co-dublin/6183575,Lettings Team 1,False,False,8,
6197807,"Walkinstown Crescent, Walkinstown, Dublin 12",4.0,3.0,3750,,Rent,http://www.daft.ie/for-rent/apartment-walkinstown-crescent-walkinstown-dublin-12/6197807,Lettings Team 1,False,False,24,12.0
6207531,"Ballyfermot Road (Double Room / House Share), Ballyfermot, Dublin 10",1.0,1.0,1000,A3,Rent,http://www.daft.ie/for-rent/apartment-ballyfermot-road-double-room-house-share-ballyfermot-dublin-10/6207531,Lettings Team 2,False,False,5,10.0
6207005,"Palmerstown Park, Palmerstown, Dublin 20",1.0,1.0,1333,,Rent,http://www.daft.ie/for-rent/apartment-palmerstown-park-palmerstown/6207005,Lettings Team 1,False,False,5,20.0
6201934,"Monastery Rise, Clondalkin, Dublin 22",4.0,1.0,2058,,Rent,http://www.daft.ie/for-rent/house-monastery-rise-clondalkin-dublin-22/6201934,Lettings Team 6,False,False,14,22.0
6200981,"Kiltipper Close, Kiltipper, Dublin 24",3.0,1.0,2045,,Rent,http://www.daft.ie/for-rent/apartment-kiltipper-close-kiltipper-dublin-24/6200981,Lettings Team 1,False,False,13,24.0
6198582,"St James Road, Walkinstown, Dublin 12",3.0,1.0,1732,,Rent,http://www.daft.ie/for-rent/apartment-st-james-road-walkinstown-dublin-12/6198582,Ray Cooke Lettings 7,False,False,1,12.0
6229655,"Mary Street, Dublin 1",1.0,2.0,2419,,Rent,http://www.daft.ie/for-rent/apartment-mary-street-dublin-1/6229655,Lettings Team 3,False,False,7,1.0
6204611,"Cherrywood Crescent, Clondalkin, Dublin 22",3.0,1.0,2500,,Rent,http://www.daft.ie/for-rent/house-cherrywood-crescent-clondalkin-dublin-22/6204611,Lettings Team 6,False,False,12,22.0
6214534,"Palmerstown Avenue, Palmerstown, Dublin 20",4.0,2.0,3200,,Rent,http://www.daft.ie/for-rent/house-palmerstown-avenue-palmerstown/6214534,Lettings Team 1,False,False,19,20.0
6213037,"Creston Avenue, Dubin 11, Finglas, Dublin 11",3.0,2.0,2458,,Rent,http://www.daft.ie/for-rent/house-creston-avenue-dubin-11-finglas-dublin-11/6213037,Lettings Team 3,False,False,12,11.0
6213385,"The Windmill, Sir John Rogersons Quay, Dublin 2",2.0,1.0,2200,,Rent,http://www.daft.ie/for-rent/apartment-the-windmill-sir-john-rogersons-quay-dublin-2/6213385,Lettings Team 6,False,False,9,2.0
6208203,"Newlands Manor Park, Clondalkin, Dublin 22",2.0,2.0,1688,,Rent,http://www.daft.ie/for-rent/apartment-newlands-manor-park-clondalkin-dublin-22/6208203,Lettings Team 6,False,False,10,22.0
6212959,"Glasnevin Downs, Glasnevin, Dublin 11",3.0,2.0,2800,,Rent,http://www.daft.ie/for-rent/house-glasnevin-downs-glasnevin-dublin-11/6212959,Lettings Team 3,False,False,16,11.0
6212811,"Woodstown Place, Knocklyon, Dublin 16",4.0,3.0,2395,,Rent,http://www.daft.ie/for-rent/house-woodstown-place-knocklyon-dublin-16/6212811,Lettings Team 1,False,False,14,16.0
6211457,"Pembroke Lane, Dublin 2",2.0,2.0,2750,,Rent,http://www.daft.ie/for-rent/apartment-pembroke-lane-dublin-2/6211457,Lettings Team 6,False,False,9,2.0
6211241,"Corofin House, Clare Village, Malahide Road, Malahide, Co. Dublin",2.0,1.0,2100,,Rent,http://www.daft.ie/for-rent/apartment-corofin-house-clare-village-malahide-road-malahide-co-dublin/6211241,Lettings Team 3,False,False,7,
6218280,"Monastery Gate Avenue, Clondalkin, Dublin 22",4.0,3.0,2650,,Rent,http://www.daft.ie/for-rent/house-monastery-gate-avenue-clondalkin-dublin-22/6218280,Lettings Team 4,False,False,10,22.0
6218846,"Marlfield Lawn (Double Room To Rent) Kiltipper, Kiltipper, Dublin 24",1.0,1.0,1000,,Rent,http://www.daft.ie/for-rent/apartment-marlfield-lawn-double-room-to-rent-kiltipper-kiltipper-dublin-24/6218846,Ray Cooke Lettings 7,False,False,4,24.0
6218278,"Whiteoaks, Roebuck Road, Clonskeagh, Dublin 14",3.0,2.0,3057,,Rent,http://www.daft.ie/for-rent/apartment-whiteoaks-roebuck-road-clonskeagh-dublin-14/6218278,Ray Cooke Lettings 7,False,False,18,14.0
6218274,"Old Music Hall, Temple Bar, Dublin 2",2.0,1.0,1969,,Rent,http://www.daft.ie/for-rent/apartment-old-music-hall-temple-bar-dublin-2/6218274,Ray Cooke Lettings 7,False,False,11,2.0
6220143,"Mayeston Square Finglas Dublin 11, Finglas, Dublin 11",1.0,1.0,1539,,Rent,http://www.daft.ie/for-rent/apartment-mayeston-square-finglas-dublin-11-finglas-dublin-11/6220143,Lettings Team 3,False,False,3,11.0
6220343,"Prussia Street, Stoneybatter, Dublin 7",2.0,1.0,1978,,Rent,http://www.daft.ie/for-rent/apartment-prussia-street-stoneybatter-dublin-7/6220343,Lettings Team 3,False,False,1,7.0
6221007,"The Kilns, Station Road, Portmarnock, Co. Dublin",3.0,3.0,2900,,Rent,http://www.daft.ie/for-rent/apartment-the-kilns-station-road-portmarnock-co-dublin/6221007,Lettings Team 3,False,False,16,
6222572,"The Crescent Building, Park West, Dublin 12",2.0,2.0,1870,,Rent,http://www.daft.ie/for-rent/apartment-the-crescent-building-park-west-dublin-12/6222572,Ray Cooke Lettings 7,False,False,11,12.0
6222117,"Greenfort Gardens, Clondalkin, Dublin 22",3.0,1.0,2500,,Rent,http://www.daft.ie/for-rent/house-greenfort-gardens-clondalkin-dublin-22/6222117,Lettings Team 6,False,False,11,22.0
6223072,"Tritonville Road, Sandymount, Dublin 4",1.0,1.0,1228,,Rent,http://www.daft.ie/for-rent/apartment-tritonville-road-sandymount-dublin-4/6223072,Lettings Team 1,False,False,6,4.0
6225352,"Belfry Hall, Citywest, Co. Dublin",2.0,2.0,2000,,Rent,http://www.daft.ie/for-rent/apartment-belfry-hall-citywest-co-dublin/6225352,Lettings Team 1,False,False,13,
6223159,"Stationcourt Park, Clonsilla, Dublin 15",3.0,2.0,2550,,Rent,http://www.daft.ie/for-rent/apartment-stationcourt-park-clonsilla-dublin-15/6223159,Lettings Team 3,False,False,14,15.0
6222045,"Tuansgate, Tallaght, Dublin 24",1.0,1.0,1800,,Rent,http://www.daft.ie/for-rent/apartment-tuansgate-tallaght-dublin-24/6222045,Ray Cooke Lettings 7,False,False,1,24.0
6222046,"Brownsbarn Gardens, Brownsbarn, Kingswood Clon, Kingswood, Dublin 22",1.0,1.0,1700,D2,Rent,http://www.daft.ie/for-rent/apartment-brownsbarn-gardens-brownsbarn-kingswood-clon-kingswood-dublin-22/6222046,Lettings Team 4,False,False,1,22.0
6222768,"Annesley Place, North Strand, Dublin 3",3.0,2.0,3000,C3,Rent,http://www.daft.ie/for-rent/house-annesley-place-north-strand-dublin-3/6222768,Lettings Team 2,False,False,23,3.0
6229241,"Pinebrook Heights, Huntstown, Dublin 15",1.0,1.0,1250,,Rent,http://www.daft.ie/for-rent/apartment-pinebrook-heights-huntstown-dublin-15/6229241,Lettings Team 6,False,False,6,15.0
6228589,"Glenwaverly Court, Park Avenue, Sandymount, Dublin 4",2.0,1.0,2950,,Rent,http://www.daft.ie/for-rent/apartment-glenwaverly-court-park-avenue-sandymount-dublin-4/6228589,Ray Cooke Lettings 7,False,False,10,4.0
6226787,"The Elms, Pelletstown Manor, Castleknock, Dublin 15",2.0,2.0,1942,,Rent,http://www.daft.ie/for-rent/apartment-the-elms-pelletstown-manor-castleknock-dublin-15/6226787,Lettings Team 3,False,False,8,15.0
6225145,"Shanagarry, Milltown, Dublin 6",2.0,1.0,2500,C1,Rent,http://www.daft.ie/for-rent/apartment-shanagarry-milltown-dublin-6/6225145,Lettings Team 2,False,False,9,6.0
6225099,"Melville Lawn, Finglas, Dublin 11",2.0,2.0,2239,,Rent,http://www.daft.ie/for-rent/apartment-melville-lawn-finglas-dublin-11/6225099,Lettings Team 6,False,False,1,11.0
6229721,"Rosemount Farm, Blanchardstown, Dublin 15",8.0,5.0,7000,,Rent,http://www.daft.ie/for-rent/house-rosemount-farm-blanchardstown-dublin-15/6229721,Lettings Team 6,False,False,23,15.0
6229724,"Rath Gael, Clondalkin, Dublin 22",2.0,2.0,1944,,Rent,http://www.daft.ie/for-rent/apartment-rath-gael-clondalkin-dublin-22/6229724,Lettings Team 6,False,False,8,22.0
6229724,"Rath Gael, Clondalkin, Dublin 22",2.0,2.0,1944,,Rent,http://www.daft.ie/for-rent/apartment-rath-gael-clondalkin-dublin-22/6229724,Lettings Team 6,False,False,8,22.0
6229589,"Tramway Court, Tallaght, Dublin 24",2.0,2.0,1655,,Rent,http://www.daft.ie/for-rent/apartment-tramway-court-tallaght-dublin-24/6229589,Lettings Team 6,False,False,7,24.0
6228806,"Esker Cottages, Lucan, Co. Dublin",5.0,5.0,6000,A3,Rent,http://www.daft.ie/for-rent/house-esker-cottages-lucan-co-dublin/6228806,Lettings Team 2,False,False,1,
6229514,"Belfry Grove, Citywest, Co. Dublin",3.0,2.0,2213,,Rent,http://www.daft.ie/for-rent/apartment-belfry-grove-citywest-co-dublin/6229514,Lettings Team 1,False,False,19,
6230371,"Deerpark Lodge, Kiltipper, Dublin 24",2.0,1.0,1753,,Rent,http://www.daft.ie/for-rent/apartment-deerpark-lodge-kiltipper-dublin-24/6230371,Ray Cooke Lettings 7,False,False,6,24.0
6230451,"Russell Crescent, Tallaght, Dublin 24",2.0,1.0,2100,,Rent,http://www.daft.ie/for-rent/apartment-russell-crescent-tallaght-dublin-24/6230451,Ray Cooke Lettings 7,False,False,1,24.0
6230301,"Cedarbrook Way, Cherry Orchard, Dublin 10",1.0,1.0,1650,,Rent,http://www.daft.ie/for-rent/apartment-cedarbrook-way-cherry-orchard-dublin-10/6230301,Lettings Team 4,False,False,1,10.0
6229942,"Finn Eber Square, Finglas, Dublin 11",2.0,1.0,2300,,Rent,http://www.daft.ie/for-rent/apartment-finn-eber-square-finglas-dublin-11/6229942,Lettings Team 3,False,False,1,11.0
6230373,"Ashwood Park, Clondalkin, Dublin 22",3.0,1.0,2500,,Rent,http://www.daft.ie/for-rent/house-ashwood-park-clondalkin-dublin-22/6230373,Lettings Team 6,False,False,20,22.0
6229944,"Parnell Street, Dublin 1",1.0,1.0,2226,,Rent,http://www.daft.ie/for-rent/apartment-parnell-street-dublin-1/6229944,Lettings Team 3,False,False,1,1.0
6231563,"Paddocks Walk, Adamstown, Lucan, Co. Dublin",3.0,2.0,3000,,Rent,http://www.daft.ie/for-rent/apartment-paddocks-walk-adamstown-lucan-co-dublin/6231563,Lettings Team 1,False,False,17,
6231903,"Belfry Grove, Citywest, Co. Dublin",1.0,1.0,1616,,Rent,http://www.daft.ie/for-rent/apartment-belfry-grove-citywest-co-dublin/6231903,Ray Cooke Lettings 7,False,False,1,
6230780,"Ashwood Park, Clondalkin, Dublin 22",1.0,1.0,1500,,Rent,http://www.daft.ie/for-rent/apartment-ashwood-park-clondalkin-dublin-22/6230780,Lettings Team 6,False,False,9,22.0
6232005,"Silken Park Apartments, Kingswood Cross, Kingswood, Dublin 22",2.0,1.0,1716,,Rent,http://www.daft.ie/for-rent/apartment-silken-park-apartments-kingswood-cross-kingswood-dublin-22/6232005,Ray Cooke Lettings 7,False,False,6,22.0
6234434,"Woodbrook Square, Castleknock, Dublin 15",3.0,2.0,2950,,Rent,http://www.daft.ie/for-rent/apartment-woodbrook-square-castleknock-dublin-15/6234434,Lettings Team 6,False,False,12,15.0
6231904,"Rathmore Village **HOUSE SHARE***, Tyrrelstown, Dublin 15",1.0,1.0,1000,,Rent,http://www.daft.ie/for-rent/house-rathmore-village-house-share-tyrrelstown-dublin-15/6231904,Lettings Team 3,False,False,1,15.0
6231906,"Rathmore Village, Tyrrelstown, Dublin 15",1.0,1.0,1200,,Rent,http://www.daft.ie/for-rent/house-rathmore-village-tyrrelstown-dublin-15/6231906,Lettings Team 3,False,False,1,15.0
6235692,"Station House, The Tramyard, Inchicore, Dublin 8",2.0,1.0,1699,,Rent,http://www.daft.ie/for-rent/apartment-station-house-the-tramyard-inchicore-dublin-8/6235692,Lettings Team 3,False,False,6,8.0
